snapshot_date,product_id,store_id,stock_on_hand,reorder_point,lead_time_days
2025-12-31,PROD_00257,STORE_018,40,40,1
2025-12-31,PROD_00057,STORE_001,123,71,8
2025-12-31,PROD_00057,STORE_002,178,45,12
2025-12-31,PROD_00057,STORE_003,178,30,3
2025-12-31,PROD_00057,STORE_004,372,53,8
2025-12-31,PROD_00057,STORE_005,457,68,4
2025-12-31,PROD_00057,STORE_006,417,33,8
2025-12-31,PROD_00057,STORE_007,377,72,4
2025-12-31,PROD_00057,STORE_008,140,41,3
2025-12-31,PROD_00057,STORE_009,164,74,9
2025-12-31,PROD_00057,STORE_010,342,51,8
2025-12-31,PROD_00057,STORE_011,0,72,4
2025-12-31,PROD_00057,STORE_012,469,32,7
2025-12-31,PROD_00057,STORE_013,224,71,8
2025-12-31,PROD_00057,STORE_014,269,33,10
2025-12-31,PROD_00057,STORE_015,393,76,5
2025-12-31,PROD_00057,STORE_016,10000,55,1
2025-12-31,PROD_00057,STORE_017,452,59,3
2025-12-31,PROD_00057,STORE_018,379,34,1
2025-12-31,PROD_00187,STORE_001,488,57,8
2025-12-31,PROD_00187,STORE_002,106,77,4
2025-12-31,PROD_00187,STORE_003,321,27,7
2025-12-31,PROD_00187,STORE_004,475,57,9
2025-12-31,PROD_00187,STORE_005,309,34,2
2025-12-31,PROD_00187,STORE_006,441,39,7
2025-12-31,PROD_00187,STORE_007,128,34,7
2025-12-31,PROD_00187,STORE_008,25,76,11
2025-12-31,PROD_00187,STORE_009,60,58,4
2025-12-31,PROD_00187,STORE_010,-50,72,8
2025-12-31,PROD_00187,STORE_011,152,64,1
2025-12-31,PROD_00187,STORE_012,252,42,11
2025-12-31,PROD_00187,STORE_013,495,48,6
2025-12-31,PROD_00187,STORE_014,231,56,3
2025-12-31,PROD_00187,STORE_015,231,47,11
2025-12-31,PROD_00187,STORE_016,481,48,9
2025-12-31,PROD_00187,STORE_017,222,61,2
2025-12-31,PROD_00187,STORE_018,497,44,1
2025-12-31,PROD_00109,STORE_001,407,42,7
2025-12-31,PROD_00109,STORE_002,285,69,9
2025-12-31,PROD_00109,STORE_003,93,26,8
2025-12-31,PROD_00109,STORE_004,149,73,4
2025-12-31,PROD_00109,STORE_005,398,44,3
2025-12-31,PROD_00109,STORE_006,99999,36,1
2025-12-31,PROD_00109,STORE_007,175,67,12
2025-12-31,PROD_00109,STORE_008,324,73,14
2025-12-31,PROD_00109,STORE_009,193,74,3
2025-12-31,PROD_00109,STORE_010,394,48,14
2025-12-31,PROD_00109,STORE_011,260,24,10
2025-12-31,PROD_00109,STORE_012,-10,26,9
2025-12-31,PROD_00109,STORE_013,127,43,2
2025-12-31,PROD_00109,STORE_014,249,74,5
2025-12-31,PROD_00109,STORE_015,224,80,3
2025-12-31,PROD_00109,STORE_016,465,20,14
2025-12-31,PROD_00109,STORE_017,50,58,10
2025-12-31,PROD_00109,STORE_018,361,35,11
2025-12-31,PROD_00127,STORE_001,464,41,13
2025-12-31,PROD_00127,STORE_002,476,32,5
2025-12-31,PROD_00127,STORE_003,140,42,3
2025-12-31,PROD_00127,STORE_004,175,44,14
2025-12-31,PROD_00127,STORE_005,251,21,11
2025-12-31,PROD_00127,STORE_006,154,31,8
2025-12-31,PROD_00127,STORE_007,309,42,8
2025-12-31,PROD_00127,STORE_008,319,72,7
2025-12-31,PROD_00127,STORE_009,408,45,4
2025-12-31,PROD_00127,STORE_010,78,67,8
2025-12-31,PROD_00127,STORE_011,22,55,9
2025-12-31,PROD_00127,STORE_012,354,57,13
2025-12-31,PROD_00127,STORE_013,392,39,1
2025-12-31,PROD_00127,STORE_014,356,76,13
2025-12-31,PROD_00127,STORE_015,400,63,12
2025-12-31,PROD_00127,STORE_016,427,39,8
2025-12-31,PROD_00127,STORE_017,403,63,7
2025-12-31,PROD_00127,STORE_018,392,35,9
2025-12-31,PROD_00231,STORE_001,312,21,1
2025-12-31,PROD_00231,STORE_002,112,65,3
2025-12-31,PROD_00231,STORE_003,428,44,2
2025-12-31,PROD_00231,STORE_004,369,72,3
2025-12-31,PROD_00231,STORE_005,184,36,14
2025-12-31,PROD_00231,STORE_006,138,62,11
2025-12-31,PROD_00231,STORE_007,141,44,9
2025-12-31,PROD_00231,STORE_008,189,40,2
2025-12-31,PROD_00231,STORE_009,278,40,5
2025-12-31,PROD_00231,STORE_010,289,41,7
2025-12-31,PROD_00231,STORE_011,15,28,4
2025-12-31,PROD_00231,STORE_012,-1,69,5
2025-12-31,PROD_00231,STORE_013,128,78,1
2025-12-31,PROD_00231,STORE_014,321,63,1
2025-12-31,PROD_00231,STORE_015,449,36,6
2025-12-31,PROD_00231,STORE_016,31,36,13
2025-12-31,PROD_00231,STORE_017,10000,37,1
2025-12-31,PROD_00231,STORE_018,217,69,14
2025-12-31,PROD_00194,STORE_001,195,74,5
2025-12-31,PROD_00194,STORE_002,211,78,4
2025-12-31,PROD_00194,STORE_003,192,28,8
2025-12-31,PROD_00194,STORE_004,68,27,12
2025-12-31,PROD_00194,STORE_005,23,64,13
2025-12-31,PROD_00194,STORE_006,337,35,2
2025-12-31,PROD_00194,STORE_007,35,53,2
2025-12-31,PROD_00194,STORE_008,345,28,4
2025-12-31,PROD_00194,STORE_009,379,61,3
2025-12-31,PROD_00194,STORE_010,418,43,14
2025-12-31,PROD_00194,STORE_011,388,28,14
2025-12-31,PROD_00194,STORE_012,480,71,6
2025-12-31,PROD_00194,STORE_013,165,38,10
2025-12-31,PROD_00194,STORE_014,311,63,6
2025-12-31,PROD_00194,STORE_015,82,57,6
2025-12-31,PROD_00194,STORE_016,6,71,13
2025-12-31,PROD_00194,STORE_017,374,44,10
2025-12-31,PROD_00194,STORE_018,154,63,2
2025-12-31,PROD_00130,STORE_001,425,57,11
2025-12-31,PROD_00130,STORE_002,259,71,5
2025-12-31,PROD_00130,STORE_003,60,52,1
2025-12-31,PROD_00130,STORE_004,40,79,2
2025-12-31,PROD_00130,STORE_005,101,76,1
2025-12-31,PROD_00130,STORE_006,458,62,6
2025-12-31,PROD_00130,STORE_007,76,47,4
2025-12-31,PROD_00130,STORE_008,376,25,10
2025-12-31,PROD_00130,STORE_009,250,39,7
2025-12-31,PROD_00130,STORE_010,35,66,4
2025-12-31,PROD_00130,STORE_011,375,71,1
2025-12-31,PROD_00130,STORE_012,335,34,10
2025-12-31,PROD_00130,STORE_013,323,44,7
2025-12-31,PROD_00130,STORE_014,330,72,14
2025-12-31,PROD_00130,STORE_015,333,41,8
2025-12-31,PROD_00130,STORE_016,464,41,10
2025-12-31,PROD_00130,STORE_017,451,37,8
2025-12-31,PROD_00130,STORE_018,74,63,8
2025-12-31,PROD_00283,STORE_001,98,43,2
2025-12-31,PROD_00283,STORE_002,56,78,5
2025-12-31,PROD_00283,STORE_003,229,28,13
2025-12-31,PROD_00283,STORE_004,149,32,14
2025-12-31,PROD_00283,STORE_005,254,37,6
2025-12-31,PROD_00283,STORE_006,106,33,4
2025-12-31,PROD_00283,STORE_007,198,50,4
2025-12-31,PROD_00283,STORE_008,451,43,5
2025-12-31,PROD_00283,STORE_009,409,51,4
2025-12-31,PROD_00283,STORE_010,76,36,7
2025-12-31,PROD_00283,STORE_011,59,58,11
2025-12-31,PROD_00283,STORE_012,24,20,14
2025-12-31,PROD_00283,STORE_013,333,43,1
2025-12-31,PROD_00283,STORE_014,116,63,9
2025-12-31,PROD_00283,STORE_015,403,39,4
2025-12-31,PROD_00283,STORE_016,115,77,9
2025-12-31,PROD_00283,STORE_017,98,51,5
2025-12-31,PROD_00283,STORE_018,193,65,12
2025-12-31,PROD_00083,STORE_001,383,71,12
2025-12-31,PROD_00083,STORE_002,489,62,13
2025-12-31,PROD_00083,STORE_003,450,53,6
2025-12-31,PROD_00083,STORE_004,233,38,6
2025-12-31,PROD_00083,STORE_005,52,79,11
2025-12-31,PROD_00083,STORE_006,147,50,2
2025-12-31,PROD_00083,STORE_007,137,28,9
2025-12-31,PROD_00083,STORE_008,-10,24,4
2025-12-31,PROD_00083,STORE_009,382,26,14
2025-12-31,PROD_00083,STORE_010,261,32,11
2025-12-31,PROD_00083,STORE_011,322,43,6
2025-12-31,PROD_00083,STORE_012,51,67,12
2025-12-31,PROD_00083,STORE_013,468,21,12
2025-12-31,PROD_00083,STORE_014,399,53,7
2025-12-31,PROD_00083,STORE_015,200,43,7
2025-12-31,PROD_00083,STORE_016,208,29,9
2025-12-31,PROD_00083,STORE_017,500,73,1
2025-12-31,PROD_00083,STORE_018,325,47,5
2025-12-31,PROD_00085,STORE_001,8,53,12
2025-12-31,PROD_00085,STORE_002,79,70,7
2025-12-31,PROD_00085,STORE_003,52,77,2
2025-12-31,PROD_00085,STORE_004,179,22,13
2025-12-31,PROD_00085,STORE_005,77,49,2
2025-12-31,PROD_00085,STORE_006,148,32,5
2025-12-31,PROD_00085,STORE_007,151,21,10
2025-12-31,PROD_00085,STORE_008,432,32,7
2025-12-31,PROD_00085,STORE_009,-100,36,8
2025-12-31,PROD_00085,STORE_010,297,74,10
2025-12-31,PROD_00085,STORE_011,232,27,1
2025-12-31,PROD_00085,STORE_012,125,78,14
2025-12-31,PROD_00085,STORE_013,129,21,14
2025-12-31,PROD_00085,STORE_014,142,62,5
2025-12-31,PROD_00085,STORE_015,209,61,3
2025-12-31,PROD_00085,STORE_016,281,40,10
2025-12-31,PROD_00085,STORE_017,256,27,5
2025-12-31,PROD_00085,STORE_018,107,29,3
2025-12-31,PROD_00067,STORE_001,42,53,14
2025-12-31,PROD_00067,STORE_002,365,38,3
2025-12-31,PROD_00067,STORE_003,84,30,9
2025-12-31,PROD_00067,STORE_004,61,71,14
2025-12-31,PROD_00067,STORE_005,38,66,3
2025-12-31,PROD_00067,STORE_006,441,67,5
2025-12-31,PROD_00067,STORE_007,233,61,10
2025-12-31,PROD_00067,STORE_008,44,75,3
2025-12-31,PROD_00067,STORE_009,248,29,5
2025-12-31,PROD_00067,STORE_010,445,70,12
2025-12-31,PROD_00067,STORE_011,281,58,2
2025-12-31,PROD_00067,STORE_012,106,25,5
2025-12-31,PROD_00067,STORE_013,373,51,12
2025-12-31,PROD_00067,STORE_014,99999,77,3
2025-12-31,PROD_00067,STORE_015,418,25,14
2025-12-31,PROD_00067,STORE_016,395,41,13
2025-12-31,PROD_00067,STORE_017,217,53,14
2025-12-31,PROD_00067,STORE_018,86,55,3
2025-12-31,PROD_00289,STORE_001,353,23,2
2025-12-31,PROD_00289,STORE_002,226,77,10
2025-12-31,PROD_00289,STORE_003,417,48,4
2025-12-31,PROD_00289,STORE_004,360,34,5
2025-12-31,PROD_00289,STORE_005,328,67,14
2025-12-31,PROD_00289,STORE_006,261,54,3
2025-12-31,PROD_00289,STORE_007,99,77,4
2025-12-31,PROD_00289,STORE_008,320,45,2
2025-12-31,PROD_00289,STORE_009,145,22,14
2025-12-31,PROD_00289,STORE_010,53,29,3
2025-12-31,PROD_00289,STORE_011,316,64,14
2025-12-31,PROD_00289,STORE_012,209,44,13
2025-12-31,PROD_00289,STORE_013,150,61,11
2025-12-31,PROD_00289,STORE_014,302,44,14
2025-12-31,PROD_00289,STORE_015,303,75,10
2025-12-31,PROD_00289,STORE_016,226,23,4
2025-12-31,PROD_00289,STORE_017,135,27,9
2025-12-31,PROD_00289,STORE_018,161,53,4
2025-12-31,PROD_00164,STORE_001,286,31,8
2025-12-31,PROD_00164,STORE_002,34,42,10
2025-12-31,PROD_00164,STORE_003,99,72,6
2025-12-31,PROD_00164,STORE_004,59,41,10
2025-12-31,PROD_00164,STORE_005,187,55,2
2025-12-31,PROD_00164,STORE_006,423,58,5
2025-12-31,PROD_00164,STORE_007,350,63,1
2025-12-31,PROD_00164,STORE_008,31,69,12
2025-12-31,PROD_00164,STORE_009,421,46,5
2025-12-31,PROD_00164,STORE_010,421,78,9
2025-12-31,PROD_00164,STORE_011,458,58,5
2025-12-31,PROD_00164,STORE_012,195,38,2
2025-12-31,PROD_00164,STORE_013,131,78,9
2025-12-31,PROD_00164,STORE_014,487,46,5
2025-12-31,PROD_00164,STORE_015,55,29,11
2025-12-31,PROD_00164,STORE_016,160,67,12
2025-12-31,PROD_00164,STORE_017,317,23,14
2025-12-31,PROD_00164,STORE_018,35,43,14
2025-12-31,PROD_00155,STORE_001,-5,27,6
2025-12-31,PROD_00155,STORE_002,320,59,1
2025-12-31,PROD_00155,STORE_003,254,70,7
2025-12-31,PROD_00155,STORE_004,95,29,10
2025-12-31,PROD_00155,STORE_005,267,24,6
2025-12-31,PROD_00155,STORE_006,164,76,1
2025-12-31,PROD_00155,STORE_007,439,58,8
2025-12-31,PROD_00155,STORE_008,47,59,2
2025-12-31,PROD_00155,STORE_009,386,39,2
2025-12-31,PROD_00155,STORE_010,143,23,6
2025-12-31,PROD_00155,STORE_011,408,20,2
2025-12-31,PROD_00155,STORE_012,253,58,9
2025-12-31,PROD_00155,STORE_013,8,30,3
2025-12-31,PROD_00155,STORE_014,224,29,14
2025-12-31,PROD_00155,STORE_015,246,45,10
2025-12-31,PROD_00155,STORE_016,260,77,11
2025-12-31,PROD_00155,STORE_017,371,75,2
2025-12-31,PROD_00155,STORE_018,453,37,12
2025-12-31,PROD_00020,STORE_001,440,75,1
2025-12-31,PROD_00020,STORE_002,282,57,10
2025-12-31,PROD_00020,STORE_003,219,39,14
2025-12-31,PROD_00020,STORE_004,474,67,9
2025-12-31,PROD_00020,STORE_005,436,73,14
2025-12-31,PROD_00020,STORE_006,345,24,14
2025-12-31,PROD_00020,STORE_007,24,20,4
2025-12-31,PROD_00020,STORE_008,407,70,2
2025-12-31,PROD_00020,STORE_009,392,37,11
2025-12-31,PROD_00020,STORE_010,347,71,3
2025-12-31,PROD_00020,STORE_011,33,26,5
2025-12-31,PROD_00020,STORE_012,322,39,7
2025-12-31,PROD_00020,STORE_013,273,25,4
2025-12-31,PROD_00020,STORE_014,148,57,6
2025-12-31,PROD_00020,STORE_015,39,38,3
2025-12-31,PROD_00020,STORE_016,319,77,6
2025-12-31,PROD_00020,STORE_017,175,45,10
2025-12-31,PROD_00020,STORE_018,447,51,4
2025-12-31,PROD_00125,STORE_001,113,48,11
2025-12-31,PROD_00125,STORE_002,391,66,7
2025-12-31,PROD_00125,STORE_003,485,35,6
2025-12-31,PROD_00125,STORE_004,7,20,14
2025-12-31,PROD_00125,STORE_005,441,45,11
2025-12-31,PROD_00125,STORE_006,380,75,2
2025-12-31,PROD_00125,STORE_007,131,53,2
2025-12-31,PROD_00125,STORE_008,214,70,7
2025-12-31,PROD_00125,STORE_009,158,35,10
2025-12-31,PROD_00125,STORE_010,318,80,1
2025-12-31,PROD_00125,STORE_011,381,77,7
2025-12-31,PROD_00125,STORE_012,258,45,13
2025-12-31,PROD_00125,STORE_013,345,26,3
2025-12-31,PROD_00125,STORE_014,301,69,11
2025-12-31,PROD_00125,STORE_015,154,69,14
2025-12-31,PROD_00125,STORE_016,375,65,5
2025-12-31,PROD_00125,STORE_017,224,71,9
2025-12-31,PROD_00125,STORE_018,321,69,6
2025-12-31,PROD_00080,STORE_001,475,61,9
2025-12-31,PROD_00080,STORE_002,52,75,4
2025-12-31,PROD_00080,STORE_003,201,43,12
2025-12-31,PROD_00080,STORE_004,304,52,1
2025-12-31,PROD_00080,STORE_005,410,26,11
2025-12-31,PROD_00080,STORE_006,364,45,11
2025-12-31,PROD_00080,STORE_007,366,42,9
2025-12-31,PROD_00080,STORE_008,376,51,8
2025-12-31,PROD_00080,STORE_009,130,66,8
2025-12-31,PROD_00080,STORE_010,396,75,13
2025-12-31,PROD_00080,STORE_011,91,41,13
2025-12-31,PROD_00080,STORE_012,-100,80,10
2025-12-31,PROD_00080,STORE_013,398,45,1
2025-12-31,PROD_00080,STORE_014,267,79,8
2025-12-31,PROD_00080,STORE_015,402,69,1
2025-12-31,PROD_00080,STORE_016,495,39,7
2025-12-31,PROD_00080,STORE_017,100,46,14
2025-12-31,PROD_00080,STORE_018,226,26,3
2025-12-31,PROD_00115,STORE_001,187,53,12
2025-12-31,PROD_00115,STORE_002,76,42,14
2025-12-31,PROD_00115,STORE_003,246,66,12
2025-12-31,PROD_00115,STORE_004,263,36,1
2025-12-31,PROD_00115,STORE_005,114,68,5
2025-12-31,PROD_00115,STORE_006,454,27,13
2025-12-31,PROD_00115,STORE_007,401,60,7
2025-12-31,PROD_00115,STORE_008,238,37,12
2025-12-31,PROD_00115,STORE_009,352,74,3
2025-12-31,PROD_00115,STORE_010,234,71,11
2025-12-31,PROD_00115,STORE_011,526,76,3
2025-12-31,PROD_00115,STORE_012,286,48,14
2025-12-31,PROD_00115,STORE_013,464,42,4
2025-12-31,PROD_00115,STORE_014,279,22,10
2025-12-31,PROD_00115,STORE_015,229,57,2
2025-12-31,PROD_00115,STORE_016,380,57,2
2025-12-31,PROD_00115,STORE_017,391,40,9
2025-12-31,PROD_00115,STORE_018,291,79,3
2025-12-31,PROD_00119,STORE_001,142,63,10
2025-12-31,PROD_00119,STORE_002,257,65,13
2025-12-31,PROD_00119,STORE_003,179,48,8
2025-12-31,PROD_00119,STORE_004,277,68,1
2025-12-31,PROD_00119,STORE_005,441,50,14
2025-12-31,PROD_00119,STORE_006,419,35,10
2025-12-31,PROD_00119,STORE_007,218,29,5
2025-12-31,PROD_00119,STORE_008,404,75,9
2025-12-31,PROD_00119,STORE_009,456,27,10
2025-12-31,PROD_00119,STORE_010,399,79,6
2025-12-31,PROD_00119,STORE_011,445,76,12
2025-12-31,PROD_00119,STORE_012,321,66,3
2025-12-31,PROD_00119,STORE_013,-50,65,1
2025-12-31,PROD_00119,STORE_014,82,24,5
2025-12-31,PROD_00119,STORE_015,5,64,8
2025-12-31,PROD_00119,STORE_016,144,34,9
2025-12-31,PROD_00119,STORE_017,267,63,14
2025-12-31,PROD_00119,STORE_018,255,52,5
2025-12-31,PROD_00073,STORE_001,293,58,7
2025-12-31,PROD_00073,STORE_002,234,37,14
2025-12-31,PROD_00073,STORE_003,202,54,2
2025-12-31,PROD_00073,STORE_004,180,38,10
2025-12-31,PROD_00073,STORE_005,125,67,6
2025-12-31,PROD_00073,STORE_006,221,74,4
2025-12-31,PROD_00073,STORE_007,415,74,4
2025-12-31,PROD_00073,STORE_008,289,71,5
2025-12-31,PROD_00073,STORE_009,314,55,5
2025-12-31,PROD_00073,STORE_010,10000,47,5
2025-12-31,PROD_00073,STORE_011,263,68,5
2025-12-31,PROD_00073,STORE_012,56,73,10
2025-12-31,PROD_00073,STORE_013,416,66,12
2025-12-31,PROD_00073,STORE_014,83,66,5
2025-12-31,PROD_00073,STORE_015,301,75,1
2025-12-31,PROD_00073,STORE_016,365,72,12
2025-12-31,PROD_00073,STORE_017,473,57,12
2025-12-31,PROD_00073,STORE_018,297,35,5
2025-12-31,PROD_00016,STORE_001,147,68,6
2025-12-31,PROD_00016,STORE_002,315,53,3
2025-12-31,PROD_00016,STORE_003,64,72,7
2025-12-31,PROD_00016,STORE_004,330,35,7
2025-12-31,PROD_00016,STORE_005,347,29,4
2025-12-31,PROD_00016,STORE_006,352,71,10
2025-12-31,PROD_00016,STORE_007,142,39,8
2025-12-31,PROD_00016,STORE_008,54,24,6
2025-12-31,PROD_00016,STORE_009,398,53,1
2025-12-31,PROD_00016,STORE_010,44,30,12
2025-12-31,PROD_00016,STORE_011,351,24,1
2025-12-31,PROD_00016,STORE_012,9,48,12
2025-12-31,PROD_00016,STORE_013,280,34,1
2025-12-31,PROD_00016,STORE_014,444,21,10
2025-12-31,PROD_00016,STORE_015,179,51,2
2025-12-31,PROD_00016,STORE_016,435,68,9
2025-12-31,PROD_00016,STORE_017,152,47,6
2025-12-31,PROD_00016,STORE_018,180,33,11
2025-12-31,PROD_00011,STORE_001,19,40,14
2025-12-31,PROD_00011,STORE_002,145,74,2
2025-12-31,PROD_00011,STORE_003,56,38,3
2025-12-31,PROD_00011,STORE_004,80,80,1
2025-12-31,PROD_00011,STORE_005,10000,33,11
2025-12-31,PROD_00011,STORE_006,325,29,8
2025-12-31,PROD_00011,STORE_007,280,48,5
2025-12-31,PROD_00011,STORE_008,34,76,13
2025-12-31,PROD_00011,STORE_009,119,58,11
2025-12-31,PROD_00011,STORE_010,420,29,7
2025-12-31,PROD_00011,STORE_011,407,50,9
2025-12-31,PROD_00011,STORE_012,-5,33,1
2025-12-31,PROD_00011,STORE_013,434,32,13
2025-12-31,PROD_00011,STORE_014,480,67,13
2025-12-31,PROD_00011,STORE_015,19,38,11
2025-12-31,PROD_00011,STORE_016,431,68,11
2025-12-31,PROD_00011,STORE_017,88,57,8
2025-12-31,PROD_00011,STORE_018,90,79,9
2025-12-31,PROD_00195,STORE_001,378,38,1
2025-12-31,PROD_00195,STORE_002,239,52,1
2025-12-31,PROD_00195,STORE_003,156,80,13
2025-12-31,PROD_00195,STORE_004,261,24,2
2025-12-31,PROD_00195,STORE_005,261,27,13
2025-12-31,PROD_00195,STORE_006,130,35,12
2025-12-31,PROD_00195,STORE_007,312,55,7
2025-12-31,PROD_00195,STORE_008,96,63,7
2025-12-31,PROD_00195,STORE_009,292,57,7
2025-12-31,PROD_00195,STORE_010,61,67,9
2025-12-31,PROD_00195,STORE_011,141,42,13
2025-12-31,PROD_00195,STORE_012,122,67,4
2025-12-31,PROD_00195,STORE_013,196,37,5
2025-12-31,PROD_00195,STORE_014,141,44,6
2025-12-31,PROD_00195,STORE_015,186,30,11
2025-12-31,PROD_00195,STORE_016,478,23,6
2025-12-31,PROD_00195,STORE_017,513,58,11
2025-12-31,PROD_00195,STORE_018,225,32,10
2025-12-31,PROD_00102,STORE_001,290,34,8
2025-12-31,PROD_00102,STORE_002,19,61,1
2025-12-31,PROD_00102,STORE_003,274,49,5
2025-12-31,PROD_00102,STORE_004,210,54,9
2025-12-31,PROD_00102,STORE_005,340,70,6
2025-12-31,PROD_00102,STORE_006,316,42,9
2025-12-31,PROD_00102,STORE_007,388,34,12
2025-12-31,PROD_00102,STORE_008,156,78,4
2025-12-31,PROD_00102,STORE_009,82,35,5
2025-12-31,PROD_00102,STORE_010,496,67,12
2025-12-31,PROD_00102,STORE_011,42,78,14
2025-12-31,PROD_00102,STORE_012,125,39,10
2025-12-31,PROD_00102,STORE_013,161,67,3
2025-12-31,PROD_00102,STORE_014,71,40,8
2025-12-31,PROD_00102,STORE_015,60,79,5
2025-12-31,PROD_00102,STORE_016,322,28,4
2025-12-31,PROD_00102,STORE_017,374,34,9
2025-12-31,PROD_00102,STORE_018,383,38,11
2025-12-31,PROD_00069,STORE_001,111,23,10
2025-12-31,PROD_00069,STORE_002,323,35,12
2025-12-31,PROD_00069,STORE_003,401,41,8
2025-12-31,PROD_00069,STORE_004,245,51,2
2025-12-31,PROD_00069,STORE_005,-10,23,4
2025-12-31,PROD_00069,STORE_006,117,56,1
2025-12-31,PROD_00069,STORE_007,316,63,13
2025-12-31,PROD_00069,STORE_008,453,30,7
2025-12-31,PROD_00069,STORE_009,152,74,14
2025-12-31,PROD_00069,STORE_010,333,24,3
2025-12-31,PROD_00069,STORE_011,215,66,6
2025-12-31,PROD_00069,STORE_012,418,56,2
2025-12-31,PROD_00069,STORE_013,210,55,9
2025-12-31,PROD_00069,STORE_014,222,79,14
2025-12-31,PROD_00069,STORE_015,319,76,12
2025-12-31,PROD_00069,STORE_016,272,43,1
2025-12-31,PROD_00069,STORE_017,392,35,11
2025-12-31,PROD_00069,STORE_018,330,31,11
2025-12-31,PROD_00225,STORE_001,494,51,12
2025-12-31,PROD_00225,STORE_002,219,64,3
2025-12-31,PROD_00225,STORE_003,204,61,1
2025-12-31,PROD_00225,STORE_004,141,31,11
2025-12-31,PROD_00225,STORE_005,288,44,3
2025-12-31,PROD_00225,STORE_006,257,31,2
2025-12-31,PROD_00225,STORE_007,180,32,12
2025-12-31,PROD_00225,STORE_008,346,36,8
2025-12-31,PROD_00225,STORE_009,436,59,12
2025-12-31,PROD_00225,STORE_010,27,48,6
2025-12-31,PROD_00225,STORE_011,141,38,6
2025-12-31,PROD_00225,STORE_012,327,28,11
2025-12-31,PROD_00225,STORE_013,201,71,13
2025-12-31,PROD_00225,STORE_014,347,27,12
2025-12-31,PROD_00225,STORE_015,176,49,8
2025-12-31,PROD_00225,STORE_016,458,32,5
2025-12-31,PROD_00225,STORE_017,475,43,4
2025-12-31,PROD_00225,STORE_018,337,30,11
2025-12-31,PROD_00038,STORE_001,66,25,7
2025-12-31,PROD_00038,STORE_002,246,52,13
2025-12-31,PROD_00038,STORE_003,460,55,6
2025-12-31,PROD_00038,STORE_004,27,62,10
2025-12-31,PROD_00038,STORE_005,478,58,3
2025-12-31,PROD_00038,STORE_006,247,51,7
2025-12-31,PROD_00038,STORE_007,489,72,3
2025-12-31,PROD_00038,STORE_008,337,29,7
2025-12-31,PROD_00038,STORE_009,356,29,14
2025-12-31,PROD_00038,STORE_010,377,77,3
2025-12-31,PROD_00038,STORE_011,451,74,12
2025-12-31,PROD_00038,STORE_012,296,68,11
2025-12-31,PROD_00038,STORE_013,403,36,14
2025-12-31,PROD_00038,STORE_014,345,42,12
2025-12-31,PROD_00038,STORE_015,402,39,2
2025-12-31,PROD_00038,STORE_016,-50,47,14
2025-12-31,PROD_00038,STORE_017,316,47,14
2025-12-31,PROD_00038,STORE_018,288,59,4
2025-12-31,PROD_00017,STORE_001,449,38,9
2025-12-31,PROD_00017,STORE_002,346,60,11
2025-12-31,PROD_00017,STORE_003,463,72,8
2025-12-31,PROD_00017,STORE_004,28,43,4
2025-12-31,PROD_00017,STORE_005,301,27,5
2025-12-31,PROD_00017,STORE_006,172,54,11
2025-12-31,PROD_00017,STORE_007,386,51,6
2025-12-31,PROD_00017,STORE_008,435,44,14
2025-12-31,PROD_00017,STORE_009,487,77,11
2025-12-31,PROD_00017,STORE_010,504,33,10
2025-12-31,PROD_00017,STORE_011,89,62,9
2025-12-31,PROD_00017,STORE_012,50,46,14
2025-12-31,PROD_00017,STORE_013,-5,25,9
2025-12-31,PROD_00017,STORE_014,218,50,12
2025-12-31,PROD_00017,STORE_015,224,40,13
2025-12-31,PROD_00017,STORE_016,77,75,1
2025-12-31,PROD_00017,STORE_017,75,55,6
2025-12-31,PROD_00017,STORE_018,400,59,3
2025-12-31,PROD_00180,STORE_001,270,57,12
2025-12-31,PROD_00180,STORE_002,70,39,3
2025-12-31,PROD_00180,STORE_003,125,41,4
2025-12-31,PROD_00180,STORE_004,9,21,10
2025-12-31,PROD_00180,STORE_005,-50,41,5
2025-12-31,PROD_00180,STORE_006,250,49,6
2025-12-31,PROD_00180,STORE_007,501,57,4
2025-12-31,PROD_00180,STORE_008,519,32,11
2025-12-31,PROD_00180,STORE_009,274,73,13
2025-12-31,PROD_00180,STORE_010,268,76,2
2025-12-31,PROD_00180,STORE_011,324,21,12
2025-12-31,PROD_00180,STORE_012,387,45,7
2025-12-31,PROD_00180,STORE_013,255,51,6
2025-12-31,PROD_00180,STORE_014,459,67,6
2025-12-31,PROD_00180,STORE_015,82,52,11
2025-12-31,PROD_00180,STORE_016,74,46,3
2025-12-31,PROD_00180,STORE_017,165,20,7
2025-12-31,PROD_00180,STORE_018,469,71,5
2025-12-31,PROD_00148,STORE_001,251,20,9
2025-12-31,PROD_00148,STORE_002,386,21,4
2025-12-31,PROD_00148,STORE_003,228,68,7
2025-12-31,PROD_00148,STORE_004,408,40,2
2025-12-31,PROD_00148,STORE_005,56,53,13
2025-12-31,PROD_00148,STORE_006,40,66,10
2025-12-31,PROD_00148,STORE_007,275,61,12
2025-12-31,PROD_00148,STORE_008,36,61,13
2025-12-31,PROD_00148,STORE_009,471,33,12
2025-12-31,PROD_00148,STORE_010,476,57,11
2025-12-31,PROD_00148,STORE_011,159,22,7
2025-12-31,PROD_00148,STORE_012,-50,74,8
2025-12-31,PROD_00148,STORE_013,92,49,14
