order_id,order_time,product_id,store_id,qty,selling_price_aed,discount_pct,payment_status,return_flag
ORD_0002010,2025-11-27 14:40:55,PROD_00170,STORE_004,1,98.19,30.0,Paid,0
ORD_0002195,2025-10-25 09:07:38,PROD_00212,STORE_013,1,184.16,15.0,Paid,0
ORD_0009113,2025-11-08 06:24:49,PROD_00010,STORE_011,1,40.38,5.0,Paid,0
ORD_0000703,2025-12-19 09:18:10,PROD_00019,STORE_010,2,37.16,30.0,Paid,0
ORD_0016135,2026-01-05 07:21:44,PROD_00280,STORE_010,1,348.49,10.0,Paid,0
ORD_0004503,2025-12-17 13:07:47,PROD_00211,STORE_005,1,645.51,0.0,Paid,0
ORD_0027668,2025-09-11 14:11:20,PROD_00229,STORE_010,3,126.94,20.0,Paid,0
ORD_0020723,2025-11-14 02:40:54,PROD_00044,STORE_005,1,1090.54,15.0,Paid,0
ORD_0009304,2025-12-03 17:30:40,PROD_00108,STORE_018,2,553.27,10.0,Paid,0
ORD_0012067,2025-10-16 00:40:50,PROD_00115,STORE_002,1,170.38,5.0,Paid,0
ORD_0016717,2025-10-03 16:25:49,PROD_00233,STORE_005,4,368.49,30.0,Paid,0
ORD_0019923,2025-11-03 06:59:12,PROD_00124,STORE_014,1,2543.55,10.0,Refunded,0
ORD_0001865,2025-11-15 11:34:14,PROD_00272,STORE_006,1,1108.03,10.0,Paid,0
ORD_0027124,2025-12-25 19:05:25,PROD_00174,STORE_004,1,1342.86,0.0,Paid,0
ORD_0023590,2025-11-12 02:01:47,PROD_00248,STORE_009,2,1704.56,15.0,Paid,0
ORD_0008378,2025-09-28 14:16:56,PROD_00006,STORE_011,2,543.36,0.0,Paid,0
ORD_0034936,2025-10-31 05:44:00,PROD_00270,STORE_003,1,734.17,0.0,Paid,0
ORD_0005228,2025-10-11 23:32:29,PROD_00199,STORE_004,2,783.54,10.0,Paid,1
ORD_0030568,2025-09-27 02:07:51,PROD_00103,STORE_013,1,50.55,5.0,Paid,0
ORD_0017302,2025-11-05 20:18:40,PROD_00267,STORE_002,1,1136.58,20.0,Paid,0
ORD_0009572,2025-10-14 14:41:18,PROD_00204,STORE_015,2,841.86,10.0,Paid,0
ORD_0013584,2025-12-14 11:04:55,PROD_00115,STORE_003,2,179.35,0.0,Paid,0
ORD_0021278,2025-11-09 01:50:31,PROD_00131,STORE_015,2,1861.82,25.0,Paid,0
ORD_0030906,2025-12-16 12:34:26,PROD_00191,STORE_001,3,2474.15,15.0,Paid,0
ORD_0001672,2025-11-29 15:25:02,PROD_00130,STORE_009,1,943.07,0.0,Paid,0
ORD_0018086,2025-10-03 23:47:55,PROD_00276,STORE_015,1,64.09,10.0,Paid,0
ORD_0012726,2025-09-30 18:04:19,PROD_00103,STORE_009,2,53.21,0.0,Paid,0
ORD_0003995,2025-09-09 15:40:12,PROD_00011,STORE_005,2,154.61,10.0,Paid,0
ORD_0033212,2025-11-28 18:06:03,PROD_00009,STORE_001,1,1335.65,20.0,Paid,0
ORD_0010853,2025-10-12 23:24:14,PROD_00173,STORE_018,2,190.99,0.0,Paid,0
ORD_0002583,2025-10-03 16:02:26,PROD_00232,STORE_004,1,69.84,5.0,Refunded,0
ORD_0011977,2025-09-25 05:16:00,PROD_00051,STORE_016,1,3576.83,5.0,Paid,0
ORD_0001216,2025-09-23 07:25:31,PROD_00155,STORE_006,1,295.66,15.0,Paid,0
ORD_0021363,2025-11-19 02:34:41,PROD_00190,STORE_017,2,1273.66,20.0,Paid,0
ORD_0031128,2025-11-04 02:25:34,PROD_00117,STORE_002,2,2007.75,20.0,Paid,0
ORD_0008887,2025-11-03 19:24:23,PROD_00051,STORE_001,1,3388.57,10.0,Paid,0
ORD_0024902,2025-09-15 07:54:44,PROD_00276,STORE_004,1,71.21,0.0,Paid,0
ORD_0023278,2025-09-14 02:15:39,PROD_00023,STORE_003,1,2091.94,30.0,Paid,0
ORD_0033111,2025-09-20 06:41:21,PROD_00010,STORE_004,3,36.12,15.0,Paid,0
ORD_0005223,2025-09-26 21:12:48,PROD_00264,STORE_005,1,569.7,15.0,Paid,0
ORD_0030830,2025-11-17 02:47:31,PROD_00002,STORE_013,1,1161.38,15.0,Paid,0
ORD_0033254,2025-12-23 06:02:45,PROD_00163,STORE_002,1,110.3,0.0,Failed,0
ORD_0029893,2025-11-06 17:32:16,PROD_00064,STORE_006,1,32.25,,Paid,0
ORD_0021739,2025-09-08 23:18:01,PROD_00264,STORE_007,3,603.22,10.0,Paid,0
ORD_0003595,00/00/0000,PROD_00268,STORE_002,1,24.14,15.0,Paid,0
ORD_0027534,2025-09-17 23:05:15,PROD_00038,STORE_016,1,313.04,30.0,Paid,0
ORD_0024361,2025-10-26 02:54:11,PROD_00001,STORE_006,1,80.12,10.0,Refunded,0
ORD_0034141,2026-01-01 05:43:42,PROD_00219,STORE_011,1,443.07,20.0,Refunded,0
ORD_0008282,2025-11-23 21:00:07,PROD_00223,STORE_017,2,4980.04,0.0,Paid,0
ORD_0002899,2025-11-22 10:28:35,PROD_00255,STORE_012,1,153.71,0.0,Refunded,0
ORD_0014144,2025-09-21 23:27:49,PROD_00057,STORE_013,2,795.74,15.0,Paid,0
ORD_0016294,2025-12-24 18:00:03,PROD_00226,STORE_015,2,307.89,5.0,Refunded,0
ORD_0029588,2025-11-01 22:15:23,PROD_00219,STORE_003,1,553.84,0.0,Paid,0
ORD_0011571,2025-11-18 13:29:43,PROD_00248,STORE_003,1,1704.56,15.0,Paid,0
ORD_0032512,2025-10-01 11:04:21,PROD_00127,STORE_016,150,75.25,15.0,Failed,0
ORD_0000711,2025-12-10 11:03:41,PROD_00136,STORE_004,1,399.97,0.0,Paid,0
ORD_0022520,2025-11-14 20:16:46,PROD_00299,STORE_007,1,632.55,10.0,Paid,0
ORD_0003699,2025-10-26 01:07:35,PROD_00197,STORE_008,1,732.15,20.0,Failed,0
ORD_0031894,2025-10-27 04:52:59,PROD_00213,STORE_007,1,217.47,10.0,Failed,0
ORD_0029640,2025-12-23 17:48:30,PROD_00229,STORE_008,2,134.88,15.0,Paid,0
ORD_0029988,2025-12-03 00:24:46,PROD_00270,STORE_005,1,624.04,15.0,Paid,0
ORD_0018539,2025-09-09 18:42:08,PROD_00201,STORE_010,1,646.8,10.0,Paid,0
ORD_0027329,2025-12-25 22:42:31,PROD_00175,STORE_018,1,582.48,15.0,Refunded,0
ORD_0009364,2025-09-10 07:50:34,PROD_00204,STORE_004,1,841.86,10.0,Paid,0
ORD_0021103,2025-09-16 12:08:58,PROD_00272,STORE_011,1,1231.14,0.0,Paid,0
ORD_0013484,2025-12-15 00:20:15,PROD_00296,STORE_009,3,399.11,20.0,Failed,0
ORD_0002994,2025-11-17 10:06:12,PROD_00105,STORE_004,1,55.08,5.0,Refunded,0
ORD_0021539,2025-10-16 07:21:35,PROD_00286,STORE_004,3,2367.29,0.0,Paid,0
ORD_0016859,2026-01-01 17:43:33,PROD_00074,STORE_005,2,2967.34,20.0,Paid,0
ORD_0031663,2025-11-30 01:08:53,PROD_00111,STORE_017,1,331.34,10.0,Paid,0
ORD_0029142,2025-09-27 20:07:31,PROD_00294,STORE_018,2,1751.63,0.0,Paid,1
ORD_0015210,2025-10-20 05:58:46,PROD_00132,STORE_017,2,340.84,25.0,Paid,0
ORD_0023294,2025-11-03 16:05:03,PROD_00196,STORE_018,3,509.44,25.0,Paid,1
ORD_0017006,2025-09-22 12:40:45,PROD_00057,STORE_007,1,842.54,10.0,Paid,0
ORD_0011900,2026-01-06 02:58:03,PROD_00232,STORE_016,2,73.52,0.0,Paid,0
ORD_0010881,2025-11-25 18:59:21,PROD_00133,STORE_007,4,541.19,0.0,Paid,0
ORD_0034885,2025-11-13 04:17:42,PROD_00273,STORE_017,1,2899.61,0.0,Paid,0
ORD_0010748,2025-11-30 06:33:55,PROD_00098,STORE_011,2,1172.32,0.0,Paid,0
ORD_0009160,2025-09-17 20:17:36,PROD_00092,STORE_005,2,998.51,25.0,Paid,0
ORD_0032605,2025-11-07 02:36:25,PROD_00290,STORE_008,2,1982.33,0.0,Paid,0
ORD_0014935,2025-10-24 23:07:07,PROD_00002,STORE_012,1,1229.7,10.0,Paid,0
ORD_0012536,2025-12-12 03:16:52,PROD_00114,STORE_014,1,483.43,10.0,Paid,0
ORD_0001322,2025-11-23 05:43:27,PROD_00077,STORE_010,2,389.9,30.0,Paid,0
ORD_0008319,2025-10-25 05:15:31,PROD_00274,STORE_001,2,2623.63,5.0,Paid,0
ORD_0017120,2025-12-26 07:27:35,PROD_00091,STORE_010,1,2036.61,0.0,Paid,0
ORD_0016554,invalid_date,PROD_00058,STORE_016,1,2829.31,10.0,Paid,0
ORD_0019304,2025-12-29 13:33:03,PROD_00198,STORE_013,2,13.55,15.0,Paid,0
ORD_0010825,2025-09-09 08:57:24,PROD_00221,STORE_001,3,733.9,0.0,Paid,0
ORD_0033517,2025-11-20 09:09:11,PROD_00271,STORE_017,1,1186.15,15.0,Paid,0
ORD_0004231,2025-09-21 22:38:56,PROD_00190,STORE_015,4,1512.47,5.0,Failed,0
ORD_0014682,2025-12-21 05:23:15,PROD_00080,STORE_009,1,752.6,0.0,Refunded,0
ORD_0001456,2025-09-14 20:15:07,PROD_00113,STORE_004,1,2942.74,0.0,Paid,0
ORD_0001451,2025-10-01 08:01:30,PROD_00272,STORE_015,1,1108.03,10.0,Paid,0
ORD_0019104,2025-10-09 04:38:23,PROD_00292,STORE_005,5,114.11,20.0,Paid,0
ORD_0002719,2025-11-05 00:33:14,PROD_00277,STORE_014,1,81.7,25.0,Paid,0
ORD_0003656,2025-10-06 15:49:09,PROD_00285,STORE_005,4,169.12,15.0,Paid,0
ORD_0029532,2025-11-05 15:41:46,PROD_00228,STORE_015,2,184.36,5.0,Paid,1
ORD_0023205,2025-11-20 11:43:52,PROD_00193,STORE_009,1,136.5,0.0,Paid,0
ORD_0014696,2025-11-27 23:44:12,PROD_00285,STORE_017,1,179.06,10.0,Paid,0
ORD_0013868,2025-11-14 08:08:57,PROD_00138,STORE_007,2,1067.24,10.0,Paid,0
ORD_0033610,2025-09-26 21:13:19,PROD_00034,STORE_006,1,303.98,30.0,Paid,0
ORD_0009340,2025-11-29 06:41:29,PROD_00016,STORE_018,2,4126.83,0.0,Paid,1
ORD_0010866,2025-12-07 05:57:32,PROD_00142,STORE_012,2,558.33,0.0,Refunded,0
ORD_0029940,2026-01-01 17:25:43,PROD_00126,STORE_001,2,102.98,10.0,Paid,0
ORD_0016615,2025-10-25 16:28:08,PROD_00260,STORE_004,1,438.58,5.0,Paid,0
ORD_0018251,2025-11-12 03:46:11,PROD_00116,STORE_009,2,138.1,10.0,Paid,0
ORD_0019754,2025-11-10 22:03:14,PROD_00157,STORE_013,2,913.83,15.0,Paid,0
ORD_0003499,2025-12-11 02:46:47,PROD_00049,STORE_011,2,1029.06,20.0,Failed,0
ORD_0015110,2025-11-04 12:14:04,PROD_00173,STORE_017,1,162.34,15.0,Paid,0
ORD_0010985,2025-11-30 20:23:57,PROD_00009,STORE_015,3,1502.6,10.0,Paid,0
ORD_0032771,2025-09-15 09:43:14,PROD_00099,STORE_002,1,1516.95,10.0,Paid,0
ORD_0012132,2025-12-29 01:47:06,PROD_00053,STORE_017,1,867.16,5.0,Paid,0
ORD_0018642,2025-12-05 10:30:13,PROD_00185,STORE_010,1,375.17,0.0,Paid,0
ORD_0034120,2026-01-06 08:45:40,PROD_00272,STORE_002,1,984.91,20.0,Paid,0
ORD_0022697,2025-09-08 23:33:18,PROD_00014,STORE_014,2,869.53,20.0,Paid,0
ORD_0001057,2025-11-25 20:27:04,PROD_00053,STORE_002,1,684.6,25.0,Failed,0
ORD_0021082,2025-10-06 19:17:06,PROD_00061,STORE_011,5,929.17,25.0,Paid,0
ORD_0027702,2025-10-18 20:17:27,PROD_00008,STORE_009,1,454.69,30.0,Paid,0
ORD_0007616,2025-10-20 06:51:40,PROD_00015,STORE_012,1,132.23,5.0,Paid,0
ORD_0002526,2025-10-12 15:08:24,PROD_00080,STORE_002,1,677.34,10.0,Paid,0
ORD_0015412,2025-12-01 04:13:51,PROD_00150,STORE_006,1,858.31,30.0,Paid,0
ORD_0010884,2025-10-25 18:11:36,PROD_00124,STORE_002,5,2826.17,0.0,Paid,0
ORD_0019751,2025-12-14 10:30:59,PROD_00033,STORE_014,1,493.14,0.0,Paid,0
ORD_0030592,2025-11-07 12:37:11,PROD_00251,STORE_010,2,277.12,0.0,Paid,0
ORD_0024404,2025-12-21 22:42:01,PROD_00271,STORE_008,3,1325.7,5.0,Paid,1
ORD_0034187,2025-10-01 20:26:23,PROD_00062,STORE_014,1,3965.76,15.0,Paid,0
ORD_0019884,2025-09-11 12:38:46,PROD_00207,STORE_013,2,3877.72,15.0,Paid,0
ORD_0000853,2025-12-03 10:09:19,PROD_00050,STORE_003,1,435.27,25.0,Paid,0
ORD_0021229,2025-12-10 10:41:56,PROD_00275,STORE_006,4,677.89,25.0,Paid,0
ORD_0022975,2025-09-26 12:01:31,PROD_00248,STORE_018,2,1804.83,10.0,Paid,0
ORD_0008867,2026-01-04 03:42:41,PROD_00140,STORE_008,1,516.26,25.0,Paid,0
ORD_0008471,2025-11-04 10:00:06,PROD_00205,STORE_007,2,734.5,0.0,Paid,0
ORD_0006333,2025-09-24 20:30:01,PROD_00208,STORE_002,1,136.66,15.0,Paid,0
ORD_0005771,2025-11-18 00:16:45,PROD_00180,STORE_008,2,1247.99,10.0,Paid,0
ORD_0015743,2025-12-13 04:48:06,PROD_00121,STORE_007,1,957.8,10.0,Paid,0
ORD_0024316,2025-10-15 03:56:11,PROD_00092,STORE_015,1,1331.35,0.0,Paid,0
ORD_0021636,2025-09-19 18:51:22,PROD_00065,STORE_017,1,100.26,0.0,Paid,0
ORD_0008944,2025-10-20 05:41:59,PROD_00024,STORE_010,1,2408.27,30.0,Paid,0
ORD_0019671,2025-12-18 09:45:44,PROD_00266,STORE_010,1,43.2,10.0,Paid,1
ORD_0014422,2025-11-05 11:42:49,PROD_00280,STORE_001,1,387.21,0.0,Paid,0
ORD_0026832,2026-01-01 05:17:51,PROD_00260,STORE_015,1,461.66,0.0,Paid,0
ORD_0001389,2025-12-05 21:27:40,PROD_00146,STORE_004,1,189.1,0.0,Paid,0
ORD_0005602,2025-12-19 01:27:02,PROD_00013,STORE_016,1,1274.01,10.0,Paid,0
ORD_0028608,2025-12-25 00:38:50,PROD_00206,STORE_010,2,78.85,5.0,Paid,0
ORD_0008280,2025-12-31 22:27:44,PROD_00289,STORE_008,2,16.08,25.0,Paid,0
ORD_0006378,2025-12-27 23:48:56,PROD_00207,STORE_014,2,3421.52,25.0,Paid,0
ORD_0023406,2025-12-25 21:43:10,PROD_00010,STORE_008,2,42.5,0.0,Paid,0
ORD_0007242,2026-01-01 22:16:06,PROD_00218,STORE_015,1,693.12,15.0,Paid,0
ORD_0034127,2026-01-04 08:22:23,PROD_00048,STORE_018,1,1663.42,15.0,Paid,0
ORD_0011310,2025-12-29 17:06:58,PROD_00243,STORE_010,2,859.73,10.0,Paid,0
ORD_0031943,2025-11-15 12:57:41,PROD_00081,STORE_017,1,100.2,5.0,Paid,0
ORD_0024541,2025-11-18 07:03:15,PROD_00008,STORE_018,1,584.6,10.0,Paid,0
ORD_0023735,2025-11-28 10:12:47,PROD_00153,STORE_009,1,89.82,25.0,Paid,0
ORD_0017073,2025-09-10 04:46:33,PROD_00273,STORE_016,1,2319.69,20.0,Paid,0
ORD_0026140,2025-12-25 12:21:36,PROD_00132,STORE_012,2,409.0,,Paid,1
ORD_0033618,2025-12-25 05:05:15,PROD_00180,STORE_012,1,970.66,30.0,Paid,1
ORD_0027848,2025-12-22 05:37:06,PROD_00170,STORE_003,1,140.27,0.0,Paid,0
ORD_0034966,2025-11-20 08:10:47,PROD_00159,STORE_018,1,1682.99,10.0,Paid,0
ORD_0023513,2025-12-26 10:39:45,PROD_00105,STORE_007,1,57.98,0.0,Paid,0
ORD_0012782,2025-09-29 10:02:36,PROD_00054,STORE_007,1,2643.03,10.0,Paid,0
ORD_0015120,2025-12-15 15:36:54,PROD_00179,STORE_016,1,121.18,15.0,Paid,0
ORD_0033095,2025-09-16 22:24:43,PROD_00140,STORE_002,1,619.51,10.0,Paid,0
ORD_0011492,2025-12-06 19:25:05,PROD_00135,STORE_002,3,99.21,30.0,Paid,0
ORD_0021611,2025-12-20 20:40:51,PROD_00251,STORE_005,1,263.26,5.0,Paid,0
ORD_0034819,2026-01-01 22:52:02,PROD_00215,STORE_013,1,2247.28,0.0,Paid,0
ORD_0004409,2025-11-03 14:56:29,PROD_00225,STORE_012,1,689.19,20.0,Paid,1
ORD_0014095,2025-09-28 09:28:46,PROD_00135,STORE_004,1,99.21,30.0,Paid,0
ORD_0034384,2025-11-27 16:11:38,PROD_00265,STORE_012,2,3252.11,5.0,Paid,0
ORD_0025388,2025-10-19 05:55:10,PROD_00205,STORE_014,1,587.6,20.0,Paid,0
ORD_0002442,2025-11-24 02:49:49,PROD_00135,STORE_001,2,120.47,15.0,Paid,0
ORD_0018789,2025-09-26 01:44:00,PROD_00299,STORE_001,2,527.12,25.0,Paid,0
ORD_0005514,2025-12-23 13:06:43,PROD_00161,STORE_010,1,821.53,10.0,Paid,0
ORD_0002121,2026-01-02 03:06:10,PROD_00072,STORE_005,2,235.88,30.0,Paid,0
ORD_0020476,2025-09-13 16:42:05,PROD_00044,STORE_003,2,1218.84,5.0,Refunded,0
ORD_0018419,2025-12-03 09:59:54,PROD_00047,STORE_018,4,575.37,10.0,Paid,0
ORD_0020153,2025-12-03 17:13:51,PROD_00287,STORE_007,1,4098.91,10.0,Failed,0
ORD_0018283,2025-11-07 19:36:12,PROD_00162,STORE_015,1,1422.03,0.0,Paid,0
ORD_0018340,2025-09-16 08:45:20,PROD_00007,STORE_012,1,23.09,0.0,Paid,0
ORD_0024058,2025-11-14 07:39:41,PROD_00227,STORE_001,1,125.64,10.0,Paid,0
ORD_0026555,2026-01-05 03:03:52,PROD_00091,STORE_008,2,1832.95,10.0,Paid,0
ORD_0023246,2025-09-30 12:57:45,PROD_00100,STORE_007,1,916.19,10.0,Paid,0
ORD_0027318,2025-11-17 20:43:34,PROD_00107,STORE_006,2,1782.65,15.0,Paid,0
ORD_0020989,2025-11-05 07:26:22,PROD_00028,STORE_008,1,27.38,25.0,Refunded,0
ORD_0006287,2025-12-21 19:02:40,PROD_00015,STORE_002,1,125.27,10.0,Paid,0
ORD_0012404,2025-12-03 11:24:36,PROD_00109,STORE_005,1,1827.9,25.0,Paid,0
ORD_0024825,2025-12-12 11:59:56,PROD_00131,STORE_008,1,2482.43,0.0,Paid,0
ORD_0005935,2025-10-30 12:04:46,PROD_00122,STORE_018,1,435.24,25.0,Paid,0
ORD_0017745,2025-11-24 05:11:04,PROD_00155,STORE_013,4,330.44,5.0,Paid,0
ORD_0016691,2025-11-15 11:03:25,PROD_00238,STORE_017,1,973.44,0.0,Paid,0
ORD_0009843,2025-09-21 19:14:23,PROD_00285,STORE_004,1,179.06,10.0,Paid,0
ORD_0024594,2025-12-04 02:48:05,PROD_00217,STORE_012,1,1645.47,15.0,Paid,0
ORD_0004872,2025-11-14 19:03:35,PROD_00280,STORE_017,2,387.21,,Paid,0
ORD_0001048,2025-12-14 01:56:46,PROD_00115,STORE_002,1,161.41,10.0,Paid,0
ORD_0011128,2025-11-14 23:55:27,PROD_00239,STORE_009,1,2440.37,5.0,Paid,0
ORD_0003363,2025-10-23 23:33:33,PROD_00099,STORE_018,1,1685.5,0.0,Paid,0
ORD_0034571,2025-10-28 14:54:23,PROD_00028,STORE_003,2,29.2,20.0,Paid,0
ORD_0033571,2025-10-01 12:09:04,PROD_00038,STORE_011,1,357.76,20.0,Paid,0
ORD_0027439,2025-09-23 21:51:52,PROD_00262,STORE_014,2,776.11,10.0,Paid,0
ORD_0021146,2025-10-21 09:51:42,PROD_00197,STORE_016,1,915.19,0.0,Paid,0
ORD_0011799,2025-12-21 22:26:59,PROD_00017,STORE_008,1,4345.65,5.0,Paid,0
ORD_0016907,2025-11-02 08:49:38,PROD_00102,STORE_002,1,575.86,20.0,Failed,0
ORD_0009740,2025-12-10 03:39:14,PROD_00269,STORE_018,1,781.13,5.0,Failed,0
ORD_0022751,2025-10-17 17:16:52,PROD_00085,STORE_010,3,13.98,25.0,Paid,0
ORD_0029986,2025-12-22 19:48:35,PROD_00084,STORE_018,1,523.04,10.0,Paid,0
ORD_0018811,2025-12-11 15:47:26,PROD_00192,STORE_008,1,113.89,10.0,Paid,0
ORD_0012352,2025-11-07 13:57:16,PROD_00128,STORE_011,2,119.47,30.0,Paid,0
ORD_0013803,2026-01-06 17:51:21,PROD_00047,STORE_003,3,639.3,0.0,Paid,0
ORD_0033502,2025-12-14 02:15:21,PROD_00090,STORE_009,1,1189.35,0.0,Paid,0
ORD_0011683,2025-10-28 18:39:51,PROD_00262,STORE_001,2,862.34,0.0,Paid,0
ORD_0023503,2025-10-17 04:53:47,PROD_00229,STORE_014,2,158.68,0.0,Paid,0
ORD_0028521,2025-11-13 12:26:03,PROD_00100,STORE_006,1,712.59,30.0,Paid,0
ORD_0029706,2025-09-23 19:51:52,PROD_00027,STORE_015,1,3590.55,15.0,Paid,0
ORD_0013535,2025-11-12 01:25:27,PROD_00210,STORE_012,2,1514.83,,Paid,0
ORD_0030532,2025-11-04 13:20:34,PROD_00192,STORE_009,1,101.23,20.0,Paid,0
ORD_0017821,2025-12-20 07:12:47,PROD_00200,STORE_005,2,3136.58,0.0,Paid,0
ORD_0028654,2025-10-11 08:36:43,PROD_00261,STORE_005,2,131.14,10.0,Failed,0
ORD_0003028,2025-12-21 08:15:49,PROD_00039,STORE_005,2,879.09,20.0,Paid,0
ORD_0025077,2025-10-05 20:34:17,PROD_00070,STORE_007,1,447.27,10.0,Paid,0
ORD_0023708,2025-11-15 14:03:22,PROD_00043,STORE_003,1,173.03,0.0,Paid,0
ORD_0000794,2025-11-05 05:39:59,PROD_00083,STORE_018,2,196.81,10.0,Paid,0
ORD_0007412,2025-11-18 13:55:56,PROD_00036,STORE_018,1,459.19,15.0,Paid,0
ORD_0012523,2025-12-22 11:56:44,PROD_00257,STORE_011,1,205.59,15.0,Paid,0
ORD_0010204,2025-09-29 09:00:17,PROD_00220,STORE_013,3,136.59,0.0,Paid,1
ORD_0000675,2025-10-06 04:55:57,PROD_00133,STORE_012,5,460.01,15.0,Paid,0
ORD_0009085,2025-12-10 00:58:00,PROD_00287,STORE_007,1,4326.62,5.0,Paid,0
ORD_0003602,2025-09-24 00:06:26,PROD_00166,STORE_012,1,511.42,10.0,Paid,0
ORD_0023138,2025-09-25 22:38:43,PROD_00151,STORE_006,1,601.45,30.0,Paid,0
ORD_0034555,2025-11-27 09:26:57,PROD_00248,STORE_001,2,1403.76,30.0,Paid,0
ORD_0005689,2025-12-10 15:25:36,PROD_00198,STORE_012,2,11.16,30.0,Paid,0
ORD_0023638,2025-12-14 18:49:45,PROD_00005,STORE_013,2,856.23,0.0,Failed,0
ORD_0012561,2025-12-02 17:47:21,PROD_00140,STORE_004,1,653.93,5.0,Paid,0
ORD_0002490,2025-09-29 12:37:14,PROD_00114,STORE_011,1,402.86,25.0,Paid,0
ORD_0019985,2025-10-31 23:08:00,PROD_00044,STORE_014,1,898.09,30.0,Paid,0
ORD_0017407,2025-09-08 20:34:16,PROD_00133,STORE_004,1,460.01,15.0,Refunded,0
ORD_0018743,2025-12-12 19:01:01,PROD_00242,STORE_010,2,2700.82,0.0,Paid,0
ORD_0003078,2025-12-14 11:40:13,PROD_00183,STORE_005,1,56.9,10.0,Paid,0
ORD_0002908,2026-01-05 06:40:43,PROD_00293,STORE_010,1,108.11,,Paid,0
ORD_0007826,2025-12-17 01:38:36,PROD_00237,STORE_005,1,94.48,25.0,Paid,0
ORD_0005716,2025-11-01 19:45:20,PROD_00214,STORE_003,1,695.89,5.0,Paid,0
ORD_0002820,2025-09-13 04:32:05,PROD_00214,STORE_011,1,732.52,0.0,Paid,0
ORD_0014280,2025-09-22 02:49:05,PROD_00232,STORE_005,1,69.84,5.0,Paid,0
ORD_0010672,2026-01-03 03:58:20,PROD_00253,STORE_004,1,49.45,25.0,Paid,0
ORD_0018907,2025-12-26 15:12:09,PROD_00194,STORE_009,4,1690.41,5.0,Paid,0
ORD_0005380,2025-09-15 22:04:01,PROD_00154,STORE_005,1,3794.55,20.0,Paid,0
ORD_0031127,2025-10-08 14:54:34,PROD_00169,STORE_011,1,52.5,25.0,Paid,0
ORD_0004106,2025-12-24 06:33:54,PROD_00298,STORE_002,1,34.13,15.0,Paid,0
ORD_0001879,2025-10-06 16:06:05,PROD_00186,STORE_008,1,928.58,20.0,Paid,0
ORD_0021318,2026-01-05 01:38:09,PROD_00120,STORE_007,1,209.72,10.0,Refunded,0
ORD_0022495,2026-01-05 04:51:55,PROD_00016,STORE_005,1,4126.83,0.0,Paid,0
ORD_0023749,2025-12-17 10:52:39,PROD_00231,STORE_003,2,2768.7,30.0,Paid,0
ORD_0010360,2025-12-12 08:44:15,PROD_00177,STORE_002,2,501.06,10.0,Paid,0
ORD_0018259,2025-09-17 11:24:54,PROD_00160,STORE_008,3,1274.34,,Paid,0
ORD_0005199,2025-09-16 01:40:51,PROD_00208,STORE_012,1,160.78,0.0,Paid,0
ORD_0034538,2025-10-04 20:11:15,PROD_00114,STORE_010,1,456.57,15.0,Paid,0
ORD_0001303,2025-09-15 20:52:00,PROD_00183,STORE_008,1,56.9,10.0,Paid,0
ORD_0030640,2025-09-08 08:40:33,PROD_00135,STORE_002,2,120.47,15.0,Paid,0
ORD_0021413,2025-12-09 20:52:05,PROD_00126,STORE_016,1,114.42,0.0,Paid,0
ORD_0004965,2025-11-08 18:22:00,PROD_00021,STORE_007,2,163.64,10.0,Failed,0
ORD_0022267,2025-12-10 06:04:51,PROD_00205,STORE_009,1,734.5,0.0,Paid,0
ORD_0028331,2025-12-08 22:58:34,PROD_00251,STORE_013,1,263.26,5.0,Paid,0
ORD_0024434,2025-10-05 08:28:16,PROD_00088,STORE_016,2,659.65,0.0,Paid,1
ORD_0023899,2025-10-29 08:19:20,PROD_00295,STORE_012,1,499.84,,Failed,0
ORD_0001339,2025-11-03 20:44:00,PROD_00147,STORE_004,1,2912.91,0.0,Paid,0
ORD_0006605,invalid_date,PROD_00028,STORE_008,1,36.5,0.0,Failed,0
ORD_0029472,2025-12-15 12:50:18,PROD_00254,STORE_005,1,281.37,25.0,Paid,0
ORD_0029967,2025-09-23 12:19:08,PROD_00141,STORE_015,1,22.82,20.0,Paid,0
ORD_0020522,2026-01-03 11:43:26,PROD_00010,STORE_017,2,40.38,5.0,Paid,0
ORD_0010280,2025-10-18 08:30:14,PROD_00239,STORE_010,1,2311.93,10.0,Paid,0
ORD_0013105,2025-11-01 09:13:38,PROD_00262,STORE_016,1,603.64,30.0,Paid,0
ORD_0021770,2025-12-27 23:31:00,PROD_00231,STORE_018,1,3559.76,10.0,Refunded,0
ORD_0008736,2025-10-04 09:03:31,PROD_00299,STORE_007,2,702.83,0.0,Paid,0
ORD_0008128,2026-01-02 15:13:39,PROD_00218,STORE_009,1,774.67,5.0,Refunded,0
ORD_0024806,2025-09-10 08:46:53,PROD_00015,STORE_011,1,139.19,0.0,Refunded,0
ORD_0000502,2025-11-05 10:44:00,PROD_00007,STORE_007,2,19.63,,Paid,0
ORD_0020578,2025-11-23 00:06:25,PROD_00062,STORE_010,1,4432.32,5.0,Paid,0
ORD_0006978,2026-01-02 18:59:28,PROD_00152,STORE_011,4,593.79,5.0,Paid,0
ORD_0016220,2025-09-28 18:06:57,PROD_00168,STORE_012,4,515.13,0.0,Paid,0
ORD_0029527,2025-12-05 18:39:22,PROD_00249,STORE_013,2,270.85,10.0,Paid,0
